GAL,uniprot,gene,Megakaryocyte,Dendritic cell,NK cell,Monocyte,NK T cell,T cell CD4,T cell CD8,B cell
IGF2BP2,Q9Y6M1,IGF2BP2,0,0,0,0,0,0,0,0
 ,,IGF2BP2.AS1,0,0,0,0,0,0,0,0
TRA2B,P62995,TRA2B,99999,99999,99999,99999,0,99999,99999,99999
ETV5,P41161,ETV5,0,0,0,0,0,0,0,0
DGKG,P49619,DGKG,0,0,0,0,0,0,0,0
CRYGS,P22914,CRYGS,0,0,0,0,0,0,0,0
TBCCD1,Q9NVR7,TBCCD1,0,0,0,0,0,0,0,0
 ,Q9UBS4,DNAJB11,0,99999,0,0,0,0,0,0
 ,,RP11.573D15.8,0,0,0,0,0,0,0,0
 ,,RP11.573D15.9,0,0,0,0,0,0,0,0
EIF4A2,Q14240,EIF4A2,0,99999,99999,0,99999,99999,99999,99999
RFC4,P35249,RFC4,0,0,0,0,0,0,0,0
 ,,RP11.573D15.2,0,0,0,0,0,0,0,0
 ,,ADIPOQ.AS1,0,0,0,0,0,0,0,0
ST6GAL1,P15907,ST6GAL1,0,0,0,0,0,0,0,0
RPL39L,Q96EH5,RPL39L,0,0,0,0,0,0,0,0
RTP4,Q96DX8,RTP4,0,0,0,0,0,0,0,0
 ,,RP11.211G3.3,0,0,0,0,0,0,0,0
BCL6,P41182,BCL6,0,0,0,0,0,0,0,0
 ,,RP11.211G3.2,0,0,0,0,0,0,0,0
 ,,RP11.132N15.3,0,0,0,0,0,0,0,0
 ,,LPP.AS2,0,0,0,0,0,0,0,0
 ,Q93052,LPP,0,0,0,0,0,0,0,0
 ,,TPRG1.AS1,0,0,0,0,0,0,0,0
TPRG1,Q6ZUI0,TPRG1,0,0,0,0,0,0,0,0
TP63,Q9H3D4,TP63,0,0,0,0,0,0,0,0
P3H2,Q8IVL5,P3H2,0,0,0,0,0,0,0,0
 ,,P3H2.AS1,0,0,0,0,0,0,0,0
CLDN1,O95832,CLDN1,0,0,0,0,0,0,0,0
IL1RAP,Q9NPH3,IL1RAP,0,0,0,0,0,0,0,0
 ,,OSTN.AS1,0,0,0,0,0,0,0,0
UTS2B,Q765I0,UTS2B,0,0,0,0,0,0,0,0
 ,Q8IVM0,CCDC50,0,0,0,0,0,0,0,0
FGF12,P61328,FGF12,0,0,0,0,0,0,0,0
 ,Q8IYB1,MB21D2,0,0,0,0,0,0,0,0
HRASLS,,HRASLS,0,0,0,0,0,0,0,0
 ,Q4VNC1,ATP13A4,0,0,0,0,0,0,0,0
OPA1,O60313,OPA1,0,0,0,0,0,0,0,0
 ,,OPA1.AS1,0,0,0,0,0,0,0,0
 ,,RP11.135A1.2,0,0,0,0,0,0,0,0
HES1,Q14469,HES1,0,0,0,0,0,0,0,0
 ,,LINC00887,0,0,0,0,0,0,0,0
GP5,P40197,GP5,0,0,0,0,0,0,0,0
ATP13A3,Q9H7F0,ATP13A3,0,0,0,0,0,0,0,0
 ,,LINC00884,0,0,0,0,0,0,0,0
 ,,TMEM44.AS1,0,0,0,0,0,0,0,0
TMEM44,Q2T9K0,TMEM44,0,0,0,0,0,0,0,0
 ,,AC046143.3,0,0,0,0,0,0,0,0
LSG1,Q9H089,LSG1,0,0,0,0,0,0,0,0
FAM43A,Q8N2R8,FAM43A,0,0,0,0,0,0,0,0
XXYLT1,Q8NBI6,XXYLT1,0,0,0,0,0,0,0,0
 ,,XXYLT1.AS2,0,0,0,0,0,0,0,0
ACAP2,Q15057,ACAP2,0,99999,0,0,0,0,0,0
PPP1R2,P41236,PPP1R2,0,99999,0,0,0,99999,0,0
 ,,AC091633.3,0,0,0,0,0,0,0,0
 ,,AC069513.4,0,0,0,0,0,0,0,0
 ,,LINC00969,0,0,0,0,0,0,0,0
MUC20,Q8N307,MUC20,0,0,0,0,0,0,0,0
MUC4,Q99102,MUC4,0,0,0,0,0,0,0,0
TNK2,Q07912,TNK2,0,0,0,0,0,0,0,0
 ,,TNK2.AS1,0,0,0,0,0,0,0,0
 ,,AC124944.3,0,0,0,0,0,0,0,0
 ,,RP11.480A16.1,0,0,0,0,0,0,0,0
TFRC,P02786,TFRC,0,0,0,0,0,0,0,0
 ,,LINC00885,0,0,0,0,0,0,0,0
ZDHHC19,Q8WVZ1,ZDHHC19,0,0,0,0,0,0,0,0
SLC51A,Q86UW1,SLC51A,0,0,0,0,0,0,0,0
PCYT1A,P49585,PCYT1A,0,0,0,0,0,0,0,0
TCTEX1D2,,TCTEX1D2,0,0,0,0,0,0,0,0
 ,,TM4SF19.TCTEX1D2,0,0,0,0,0,0,0,0
 ,,TM4SF19.AS1,0,0,0,0,0,0,0,0
TM4SF19,Q96DZ7,TM4SF19,0,0,0,0,0,0,0,0
 ,O94888,UBXN7,0,0,0,0,0,0,0,0
 ,,UBXN7.AS1,0,0,0,0,0,0,0,0
RNF168,Q8IYW5,RNF168,0,0,0,0,0,0,0,0
WDR53,Q7Z5U6,WDR53,0,0,0,0,0,0,0,0
 ,P0C2W1,FBXO45,0,0,0,0,0,0,0,0
 ,,LINC01063,0,0,0,0,0,0,0,0
 ,Q86YC3,NRROS,0,99999,0,0,0,0,0,0
PIGX,Q8TBF5,PIGX,0,0,0,0,0,0,0,0
 ,Q96LK0,CEP19,0,0,0,0,0,0,0,0
PAK2,Q13177,PAK2,0,99999,0,0,0,0,0,0
SENP5,Q96HI0,SENP5,0,0,0,0,0,0,0,0
NCBP2,P52298,NCBP2,0,0,0,0,0,0,0,0
 ,,NCBP2.AS1,0,0,0,0,0,0,0,0
 ,,NCBP2.AS2,0,0,0,0,0,0,0,0
PIGZ,Q86VD9,PIGZ,0,0,0,0,0,0,0,0
MFI2,,MFI2,0,0,0,0,0,0,0,0
 ,,MFI2.AS1,0,0,0,0,0,0,0,0
 ,Q12959,DLG1,0,0,0,0,0,0,0,0
 ,,DLG1.AS1,0,0,0,0,0,0,0,0
 ,,AC128709.3,0,0,0,0,0,0,0,0
 ,,RP13.616I3.1,0,0,0,0,0,0,0,0
BDH1,Q02338,BDH1,0,0,0,0,0,0,0,0
 ,,AC024560.2,0,0,0,0,0,0,0,0
RUBCN,Q92622,RUBCN,0,0,0,0,0,0,0,0
FYTTD1,Q96QD9,FYTTD1,0,0,0,0,0,0,0,0
 ,,RP11.803P9.1,0,0,0,0,0,0,0,0
LRCH3,Q96II8,LRCH3,0,0,0,0,0,0,0,0
 ,,AC055764.1,0,0,0,0,0,0,0,0
IQCG,Q9H095,IQCG,0,0,0,0,0,0,0,0
RPL35A,P18077,RPL35A,99999,99999,99999,99999,99999,99999,99999,99999
LMLN,Q96KR4,LMLN,0,0,0,0,0,0,0,0
 ,,LMLN.AS1,0,0,0,0,0,0,0,0
ZNF595,Q8IYB9,ZNF595,0,0,0,0,0,0,0,0
ZNF718,Q3SXZ3,ZNF718,0,0,0,0,0,0,0,0
 ,Q15928,ZNF141,0,0,0,0,0,0,0,0
 ,Q8TF20,ZNF721,0,0,0,0,0,0,0,0
PIGG,Q5H8A4,PIGG,0,0,0,0,0,0,0,0
PDE6B,P35913,PDE6B,0,0,0,0,0,0,0,0
 ,,RP11.1191J2.2,0,0,0,0,0,0,0,0
 ,,RP11.1191J2.5,0,0,0,0,0,0,0,0
 ,,ATP5I,0,99999,0,99999,0,0,0,0
MYL5,Q02045,MYL5,0,0,0,0,0,0,0,0
MFSD7,,MFSD7,0,0,0,0,0,0,0,0
PCGF3,Q3KNV8,PCGF3,0,0,0,0,0,0,0,0
 ,,RP11.440L14.4,0,0,0,0,0,0,0,0
 ,,RP11.440L14.1,0,0,0,0,0,0,0,0
 ,,AC139887.4,0,0,0,0,0,0,0,0
CPLX1,O14810,CPLX1,0,0,0,0,0,0,0,0
 ,,RP11.440L14.3,0,0,0,0,0,0,0,0
GAK,O14976,GAK,0,0,0,0,0,0,0,0
TMEM175,Q9BSA9,TMEM175,0,0,0,0,0,0,0,0
DGKQ,P52824,DGKQ,0,0,0,0,0,0,0,0
SLC26A1,Q9H2B4,SLC26A1,0,0,0,0,0,0,0,0
IDUA,P35475,IDUA,0,0,0,0,0,0,0,0
FGFRL1,Q8N441,FGFRL1,0,0,0,0,0,0,0,0
RNF212,Q495C1,RNF212,0,0,0,0,0,0,0,0
 ,,RP11.20I20.2,0,0,0,0,0,0,0,0
SPON2,Q9BUD6,SPON2,0,0,99999,0,0,0,0,0
 ,,RP11.20I20.4,0,0,0,0,0,0,0,0
 ,,CTBP1.AS,0,0,0,0,0,0,0,0
CTBP1,Q13363,CTBP1,0,0,0,0,0,0,0,0
 ,,CTBP1.AS2,0,0,0,0,0,0,0,0
MAEA,Q7L5Y9,MAEA,0,0,0,0,0,0,0,0
UVSSA,Q2YD98,UVSSA,0,0,0,0,0,0,0,0
 ,,CRIPAK,0,0,0,0,0,0,0,0
 ,,RP11.1398P2.1,0,0,0,0,0,0,0,0
FAM53A,Q6NSI3,FAM53A,0,0,0,0,0,0,0,0
SLBP,Q14493,SLBP,0,0,0,0,0,0,0,0
 ,,RP11.572O17.1,0,0,0,0,0,0,0,0
TMEM129,A0AVI4,TMEM129,0,0,0,0,0,0,0,0
 ,Q9Y6A5,TACC3,0,0,0,0,0,0,0,0
LETM1,O95202,LETM1,0,0,0,0,0,0,0,0
WHSC1,,WHSC1,0,0,0,0,0,0,0,0
NELFA,Q9H3P2,NELFA,0,0,0,0,0,0,0,0
 ,Q5BLP8,C4orf48,99999,99999,0,99999,0,0,0,0
NAT8L,Q8N9F0,NAT8L,0,0,0,0,0,0,0,0
POLN,Q7Z5Q5,POLN,0,0,0,0,0,0,0,0
HAUS3,Q68CZ6,HAUS3,0,0,0,0,0,0,0,0
MXD4,Q14582,MXD4,0,0,0,0,0,0,0,0
ZFYVE28,Q9HCC9,ZFYVE28,0,0,0,0,0,0,0,0
 ,,RP11.478C1.7,0,0,0,0,0,0,0,0
 ,D6REC4,CFAP99,0,0,0,0,0,0,0,0
RNF4,P78317,RNF4,0,0,0,0,0,0,0,0
 ,P78312,FAM193A,0,0,0,0,0,0,0,0
TNIP2,Q8NFZ5,TNIP2,0,0,0,0,0,0,0,0
SH3BP2,P78314,SH3BP2,0,99999,0,0,0,0,0,0
ADD1,P35611,ADD1,0,0,0,0,0,0,0,0
MFSD10,Q14728,MFSD10,0,0,0,0,0,0,0,0
 ,,NOP14.AS1,0,0,0,0,0,0,0,0
NOP14,P78316,NOP14,0,0,0,0,0,0,0,0
GRK4,P32298,GRK4,0,0,0,0,0,0,0,0
 ,P31645,HTT,0,0,0,0,0,0,0,0
 ,Q6ZTZ1,MSANTD1,0,0,0,0,0,0,0,0
RGS12,O14924,RGS12,0,0,0,0,0,0,0,0
HGFAC,Q04756,HGFAC,0,0,0,0,0,0,0,0
 ,Q18PE1,DOK7,0,0,0,0,0,0,0,0
LRPAP1,P30533,LRPAP1,0,99999,0,0,0,0,0,0
TMEM128,Q5BJH2,TMEM128,0,0,0,0,0,0,0,0
LYAR,Q9NX58,LYAR,0,0,0,0,99999,0,0,0
 ,Q6ZSB9,ZBTB49,0,0,0,0,0,0,0,0
 ,,RP11.265O12.1,0,0,0,0,0,0,0,0
NSG1,P42857,NSG1,0,0,0,0,0,0,0,0
STX18,Q9P2W9,STX18,0,0,0,0,0,0,0,0
 ,,STX18.AS1,0,0,0,0,0,0,0,0
CYTL1,Q9NRR1,CYTL1,0,0,0,0,0,0,0,0
STK32B,Q9NY57,STK32B,0,0,0,0,0,0,0,0
 ,Q86UK5,EVC2,0,0,0,0,0,0,0,0
 ,P57679,EVC,0,0,0,0,0,0,0,0
CRMP1,Q14194,CRMP1,0,0,0,0,0,0,0,0
 ,Q6ZRC1,C4orf50,0,0,0,0,0,0,0,0
JAKMIP1,Q96N16,JAKMIP1,0,0,0,0,0,0,0,0
 ,,RP11.586D19.1,0,0,0,0,0,0,0,0
WFS1,O76024,WFS1,0,0,0,0,0,0,0,0
PPP2R2C,Q9Y2T4,PPP2R2C,0,0,0,0,0,0,0,0
MAN2B2,Q9Y2E5,MAN2B2,0,0,0,0,0,0,0,0
 ,Q9Y605,MRFAP1,0,0,0,0,0,0,0,0
 ,,RP11.539L10.3,0,0,0,0,0,0,0,0
 ,,AC093323.3,0,0,0,0,0,0,0,0
 ,,RP11.539L10.2,0,0,0,0,0,0,0,0
S100P,P25815,S100P,0,0,0,0,0,0,0,0
MRFAP1L1,Q96HT8,MRFAP1L1,0,0,0,0,0,0,0,0
BLOC1S4,Q9NUP1,BLOC1S4,0,0,0,0,0,0,0,0
 ,Q92628,KIAA0232,0,0,0,0,0,0,0,0
 ,Q9P2M4,TBC1D14,0,0,0,0,0,0,0,0
 ,,RP11.367J11.2,0,0,0,0,0,0,0,0
CCDC96,Q2M329,CCDC96,0,0,0,0,0,0,0,0
TADA2B,Q86TJ2,TADA2B,0,0,0,0,0,0,0,0
GRPEL1,Q9HAV7,GRPEL1,0,0,0,0,0,0,0,0
 ,,RP11.367J11.3,0,0,0,0,0,0,0,0
SORCS2,Q96PQ0,SORCS2,0,0,0,0,0,0,0,0
 ,,AFAP1.AS1,0,0,0,0,0,0,0,0
 ,Q8N556,AFAP1,0,0,0,0,0,0,0,0
 ,Q6H8Q1,ABLIM2,0,0,0,0,0,0,0,0
SH3TC1,Q8TE82,SH3TC1,0,0,0,0,0,0,0,0
 ,,RP11.774O3.3,0,0,0,0,0,0,0,0
ACOX3,O15254,ACOX3,0,0,0,0,0,0,0,0
TRMT44,Q8IYL2,TRMT44,0,0,0,0,0,0,0,0
 ,,RP11.689P11.3,0,0,0,0,0,0,0,0
 ,,RP11.689P11.2,0,0,0,0,0,0,0,0
SLC2A9,Q9NRM0,SLC2A9,0,0,0,0,0,0,0,0
WDR1,O75083,WDR1,99999,99999,99999,0,0,0,0,0
 ,Q9C0D4,ZNF518B,0,0,0,0,0,0,0,0
 ,Q7Z7G1,CLNK,0,0,0,0,0,0,0,0
 ,,RP11.61G19.1,0,0,0,0,0,0,0,0
HS3ST1,O14792,HS3ST1,0,0,0,0,0,0,0,0
RAB28,P51157,RAB28,0,0,0,0,0,0,0,0
 ,Q8NFC6,BOD1L1,0,0,0,0,0,0,0,0
 ,,LINC01085,0,0,0,0,0,0,0,0
 ,,RP11.669M16.1,0,0,0,0,0,0,0,0
 ,,LINC00504,0,0,0,0,0,0,0,0
 ,,CPEB2.AS1,0,0,0,0,0,0,0,0
CPEB2,Q7Z5Q1,CPEB2,0,0,0,0,0,0,0,0
C1QTNF7,Q9BXJ2,C1QTNF7,0,0,0,0,0,0,0,0
 ,,RP11.484O2.1,0,0,0,0,0,0,0,0
 ,Q9P2K1,CC2D2A,0,0,0,0,0,0,0,0
 ,,RP11.799M12.2,0,0,0,0,0,0,0,0
FBXL5,Q9UKA1,FBXL5,0,99999,0,0,0,0,0,0
 ,P0CF97,FAM200B,0,0,0,0,0,0,0,0
BST1,Q10588,BST1,0,0,0,0,0,0,0,0
CD38,P28907,CD38,0,0,0,0,0,0,0,0
FGFBP2,Q9BYJ0,FGFBP2,0,0,99999,0,0,0,0,0
PROM1,O43490,PROM1,0,0,0,0,0,0,0,0
TAPT1,Q6NXT6,TAPT1,0,0,0,0,0,0,0,0
 ,,TAPT1.AS1,0,0,0,0,0,0,0,0
LDB2,O43679,LDB2,0,0,0,0,0,0,0,0
QDPR,P09417,QDPR,0,0,0,0,0,0,0,0
LAP3,P28838,LAP3,0,99999,0,0,0,0,0,0
 ,,AC006160.5,0,0,0,0,0,0,0,0
MED28,Q9H204,MED28,0,0,0,0,0,0,0,0
 ,Q9ULE4,FAM184B,0,0,0,0,0,0,0,0
 ,Q9NXF7,DCAF16,0,0,0,0,0,0,0,0
 ,Q9BPX3,NCAPG,0,0,0,0,0,0,0,0
LCORL,Q8N3X6,LCORL,0,0,0,0,0,0,0,0
 ,O94813,SLIT2,0,0,0,0,0,0,0,0
PACRGL,Q8N7B6,PACRGL,0,0,0,0,0,0,0,0
KCNIP4,Q6PIL6,KCNIP4,0,0,0,0,0,0,0,0
ADGRA3,Q8IWK6,ADGRA3,0,0,0,0,0,0,0,0
PPARGC1A,Q9UBK2,PPARGC1A,0,0,0,0,0,0,0,0
 ,O43143,DHX15,0,0,0,0,0,0,0,0
 ,Q6ZUS6,CCDC149,0,0,0,0,0,0,0,0
SEPSECS,Q9HD40,SEPSECS,0,0,0,0,0,0,0,0
 ,,SEPSECS.AS1,0,0,0,0,0,0,0,0
 ,,RP11.717K11.2,0,0,0,0,0,0,0,0
 ,,RP11.660M5.1,0,0,0,0,0,0,0,0
PI4K2B,Q8TCG2,PI4K2B,0,0,0,0,0,0,0,0
ZCCHC4,Q9H5U6,ZCCHC4,0,0,0,0,0,0,0,0
 ,Q9UJX5,ANAPC4,0,0,0,0,0,0,0,0
SEL1L3,Q68CR1,SEL1L3,0,0,0,0,0,0,0,0
 ,,RP11.302F12.10,0,0,0,0,0,0,0,0
 ,Q8N5G0,SMIM20,0,0,0,0,0,0,0,0
 ,,RP13.494C23.1,0,0,0,0,0,0,0,0
RBPJ,Q06330,RBPJ,0,99999,0,0,0,0,0,0
TBC1D19,Q8N5T2,TBC1D19,0,0,0,0,0,0,0,0
 ,Q9P246,STIM2,0,0,0,0,0,0,0,0
 ,,RP11.293A21.1,0,0,0,0,0,0,0,0
ARAP2,Q8WZ64,ARAP2,0,0,0,0,0,0,0,0
 ,,RP11.431M7.3,0,0,0,0,0,0,0,0
 ,Q6ZMT9,DTHD1,0,0,0,0,0,0,0,0
C4orf19,Q8IY42,C4orf19,0,0,0,0,0,0,0,0
 ,,RP11.36B15.1,0,0,0,0,0,0,0,0
RELL1,Q8IUW5,RELL1,0,0,0,0,0,0,0,0
PGM2,Q96G03,PGM2,0,0,0,0,0,0,0,0
 ,Q86TI0,TBC1D1,0,0,0,0,0,0,0,0
PTTG2,Q9NZH5,PTTG2,0,0,0,0,0,0,0,0
 ,,RP11.83C7.1,0,0,0,0,0,0,0,0
 ,,LINC01259,0,0,0,0,0,0,0,0
KLF3,P57682,KLF3,0,99999,0,0,0,0,0,0
 ,Q9BXR5,TLR10,0,0,0,0,0,0,0,0
TLR1,Q15399,TLR1,0,0,0,0,0,0,0,0
 ,Q9Y2C9,TLR6,0,0,0,0,0,0,0,0
FAM114A1,Q8IWE2,FAM114A1,0,0,0,0,0,0,0,0
TMEM156,Q8N614,TMEM156,0,0,0,0,0,0,0,0
 ,Q96PQ7,KLHL5,0,0,0,0,0,0,0,0
 ,,RP11.360F5.1,0,0,0,0,0,0,0,0
 ,,RP11.360F5.3,0,0,0,0,0,0,0,0
WDR19,Q8NEZ3,WDR19,0,0,0,0,0,0,0,0
RFC1,P35251,RFC1,0,0,0,0,0,0,0,0
 ,Q86Z14,KLB,0,0,0,0,0,0,0,0
 ,P32969,RPL9,99999,99999,99999,99999,99999,99999,99999,99999
LIAS,O43766,LIAS,0,0,0,0,0,0,0,0
UGDH,O60701,UGDH,0,0,0,0,0,0,0,0
 ,,UGDH.AS1,0,0,0,0,0,0,0,0
SMIM14,Q96QK8,SMIM14,0,0,0,0,0,0,0,0
 ,,RP11.539G18.3,0,0,0,0,0,0,0,0
UBE2K,P61086,UBE2K,0,0,0,0,0,0,0,0
PDS5A,Q29RF7,PDS5A,0,0,0,0,0,0,0,0
 ,Q86UW6,N4BP2,0,0,0,0,0,0,0,0
RHOH,Q15669,RHOH,0,0,0,0,0,0,99999,99999
 ,,RP11.395I6.2,0,0,0,0,0,0,0,0
 ,,AC195454.1,0,0,0,0,0,0,0,0
RBM47,A0AV96,RBM47,0,0,0,0,0,0,0,0
NSUN7,Q8NE18,NSUN7,0,0,0,0,0,0,0,0
 ,Q92870,APBB2,0,0,0,0,0,0,0,0
UCHL1,P09936,UCHL1,0,0,0,0,0,0,0,0
LIMCH1,Q9UPQ0,LIMCH1,0,0,0,0,0,0,0,0
TMEM33,P57088,TMEM33,0,0,0,0,0,0,0,0
 ,Q3SXM0,DCAF4L1,0,0,0,0,0,0,0,0
 ,,RP11.814H16.2,0,0,0,0,0,0,0,0
SLC30A9,Q6PML9,SLC30A9,0,0,0,0,0,0,0,0
 ,Q6ZU67,BEND4,0,0,0,0,0,0,0,0
 ,Q9Y2Q0,ATP8A1,0,0,0,0,0,0,0,0
 ,,RP11.109E24.2,0,0,0,0,0,0,0,0
 ,Q8N8F6,YIPF7,0,0,0,0,0,0,0,0
GUF1,Q8N442,GUF1,0,0,0,0,0,0,0,0
GNPDA2,Q8TDQ7,GNPDA2,0,0,0,0,0,0,0,0
 ,,RP11.700J17.1,0,0,0,0,0,0,0,0
 ,,RP11.700J17.2,0,0,0,0,0,0,0,0
COMMD8,Q9NX08,COMMD8,0,99999,0,0,0,0,0,0
 ,Q9P241,ATP10D,0,0,0,0,0,0,0,0
 ,,AC092597.3,0,0,0,0,0,0,0,0
 ,Q9Y5Q5,CORIN,0,0,0,0,0,0,0,0
 ,,RP11.121C2.2,0,0,0,0,0,0,0,0
 ,Q6ZNB6,NFXL1,0,0,0,0,0,0,0,0
NIPAL1,Q6NVV3,NIPAL1,0,0,0,0,0,0,0,0
 ,P29973,CNGA1,0,0,0,0,0,0,0,0
TXK,P42681,TXK,0,0,99999,0,0,0,0,0
TEC,P42680,TEC,0,0,0,0,0,0,0,0
 ,Q9P270,SLAIN2,0,0,0,0,0,0,0,0
SLC10A4,Q96EP9,SLC10A4,0,0,0,0,0,0,0,0
 ,O94915,FRYL,0,0,0,0,0,0,0,0
OCIAD1,Q9NX40,OCIAD1,0,99999,0,0,0,0,0,0
 ,,OCIAD1.AS1,0,0,0,0,0,0,0,0
OCIAD2,Q56VL3,OCIAD2,0,0,0,0,0,0,0,0
DCUN1D4,Q92564,DCUN1D4,0,0,0,0,0,0,0,0
 ,,RP11.365H22.2,0,0,0,0,0,0,0,0
 ,Q68CR7,LRRC66,0,0,0,0,0,0,0,0
SGCB,Q16585,SGCB,0,0,0,0,0,0,0,0
 ,Q8TC71,SPATA18,0,0,0,0,0,0,0,0
USP46,P62068,USP46,0,0,0,0,0,0,0,0
 ,,USP46.AS1,0,0,0,0,0,0,0,0
RASL11B,Q9BPW5,RASL11B,0,0,0,0,0,0,0,0
SCFD2,Q8WU76,SCFD2,0,0,0,0,0,0,0,0
 ,,RP11.752D24.2,0,0,0,0,0,0,0,0
FIP1L1,Q6UN15,FIP1L1,0,0,0,0,0,0,0,0
LNX1,Q8TBB1,LNX1,0,0,0,0,0,0,0,0
 ,,RP11.571I18.4,0,0,0,0,0,0,0,0
CHIC2,Q9UKJ5,CHIC2,0,0,0,0,0,0,0,0
 ,,RP11.571I18.5,0,0,0,0,0,0,0,0
GSX2,Q9BZM3,GSX2,0,0,0,0,0,0,0,0
PDGFRA,P16234,PDGFRA,0,0,0,0,0,0,0,0
KIT,P10721,KIT,0,0,0,0,0,0,0,0
KDR,P35968,KDR,0,0,0,0,0,0,0,0
SRD5A3,Q9H8P0,SRD5A3,0,0,0,0,0,0,0,0
 ,Q9HC07,TMEM165,0,99999,0,0,0,0,0,0
CLOCK,O15516,CLOCK,0,0,0,0,0,0,0,0
 ,,RP11.528I4.2,0,0,0,0,0,0,0,0
NMU,P48645,NMU,0,0,0,0,0,0,0,0
 ,Q9NV70,EXOC1,0,0,0,0,0,0,0,0
 ,Q66GS9,CEP135,0,0,0,0,0,0,0,0
 ,,KIAA1211,0,0,0,0,0,0,0,0
AASDH,Q4L235,AASDH,0,0,0,0,0,0,0,0
 ,,RP11.646I6.5,0,0,0,0,0,0,0,0
PPAT,Q06203,PPAT,0,0,0,0,0,0,0,0
 ,,RP11.646I6.6,0,0,0,0,0,0,0,0
PAICS,P22234,PAICS,0,0,0,0,0,0,0,0
SRP72,O76094,SRP72,0,99999,0,0,0,0,0,0
ARL9,Q6T311,ARL9,0,0,0,0,0,0,0,0
 ,P0DJG4,THEGL,0,0,0,0,0,0,0,0
HOPX,Q9BPY8,HOPX,0,0,99999,0,99999,0,0,0
SPINK2,P20155,SPINK2,0,0,0,0,0,0,0,0
REST,Q13127,REST,0,0,0,0,0,0,0,0
 ,,RP11.738E22.3,0,0,0,0,0,0,0,0
NOA1,Q8NC60,NOA1,0,0,0,0,0,0,0,0
 ,P30876,POLR2B,0,0,0,0,0,0,0,0
 ,Q16270,IGFBP7,0,99999,99999,0,0,0,0,0
 ,Q9HAR2,ADGRL3,0,0,0,0,0,0,0,0
 ,,RP11.584P21.2,0,0,0,0,0,0,0,0
CENPC,Q03188,CENPC,0,0,0,0,0,0,0,0
STAP1,Q9ULZ2,STAP1,0,0,0,0,0,0,0,0
UBA6,A0AVT1,UBA6,0,0,0,0,0,0,0,0
 ,,UBA6.AS1,0,0,0,0,0,0,0,0
YTHDC1,Q96MU7,YTHDC1,0,0,0,0,0,0,0,0
TMPRSS11E,Q9UL52,TMPRSS11E,0,0,0,0,0,0,0,0
 ,P06133,UGT2B11,0,0,0,0,0,0,0,0
SULT1B1,O43704,SULT1B1,0,0,0,0,0,0,0,0
AMBN,Q9NP70,AMBN,0,0,0,0,0,0,0,0
JCHAIN,P01591,JCHAIN,0,0,0,0,0,0,0,0
UTP3,Q9NQZ2,UTP3,0,0,0,0,0,0,0,0
 ,,RP11.46J23.1,0,0,0,0,0,0,0,0
RUFY3,Q7L099,RUFY3,0,0,0,0,0,0,0,0
 ,Q12849,GRSF1,0,99999,0,0,0,0,0,0
MOB1B,Q7L9L4,MOB1B,0,0,0,0,0,0,0,0
DCK,P27707,DCK,0,0,0,0,0,0,0,0
SLC4A4,Q9Y6R1,SLC4A4,0,0,0,0,0,0,0,0
COX18,Q8N8Q8,COX18,0,0,0,0,0,0,0,0
ANKRD17,O75179,ANKRD17,0,0,0,0,0,0,0,0
 ,,RP11.692D12.1,0,0,0,0,0,0,0,0
 ,Q6ZTQ3,RASSF6,0,0,0,0,0,0,0,0
CXCL8,P10145,CXCL8,0,99999,0,0,0,0,0,0
PF4V1,P10720,PF4V1,0,0,0,0,0,0,0,0
CXCL1,P09341,CXCL1,0,0,0,0,0,0,0,0
PF4,P02776,PF4,99999,0,0,0,0,0,0,0
PPBP,P02775,PPBP,99999,0,0,0,0,0,0,0
CXCL5,P42830,CXCL5,0,0,0,0,0,0,0,0
CXCL3,P19876,CXCL3,0,0,0,0,0,0,0,0
CXCL2,P19875,CXCL2,0,0,0,0,0,0,0,0
MTHFD2L,Q9H903,MTHFD2L,0,0,0,0,0,0,0,0
 ,,RP11.629B11.5,0,0,0,0,0,0,0,0
EREG,O14944,EREG,0,0,0,0,0,0,0,0
AREG,P15514,AREG,0,0,0,0,0,0,0,0
PARM1,Q6UWI2,PARM1,0,0,0,0,0,0,0,0
 ,,RP11.44F21.3,0,0,0,0,0,0,0,0
 ,,RP11.44F21.5,0,0,0,0,0,0,0,0
RCHY1,Q96PM5,RCHY1,0,0,0,0,0,0,0,0
THAP6,Q8TBB0,THAP6,0,0,0,0,0,0,0,0
C4orf26,,C4orf26,0,0,0,0,0,0,0,0
CDKL2,Q92772,CDKL2,0,0,0,0,0,0,0,0
G3BP2,Q9UN86,G3BP2,0,0,0,0,0,0,0,0
USO1,O60763,USO1,0,0,0,0,0,0,0,0
PPEF2,O14830,PPEF2,0,0,0,0,0,0,0,0
 ,Q02083,NAAA,0,99999,0,0,0,0,0,0
 ,Q9NVU7,SDAD1,0,0,0,0,0,0,0,0
 ,,AC110615.1,0,0,0,0,0,0,0,0
 ,,RP11.630D6.5,0,0,0,0,0,0,0,0
CXCL9,Q07325,CXCL9,0,0,0,0,0,0,0,0
ART3,Q13508,ART3,0,0,0,0,0,0,0,0
CXCL10,P02778,CXCL10,0,0,0,0,0,0,0,0
CXCL11,O14625,CXCL11,0,0,0,0,0,0,0,0
NUP54,Q7Z3B4,NUP54,0,0,0,0,0,0,0,0
SCARB2,Q14108,SCARB2,0,0,0,0,0,0,0,0
